paciente_id,sucursal,especie,raza_registrada,edad_mascota_anios,tipo_atencion,diagnostico_texto,medico_id,monto_cobrado,costo_medicamento,dias_desde_ultima_visita,visitas_historicas,tiene_vacunas_al_dia,retorno_90d
PAC_00847,San_Miguel,exótico,1,8.0,consulta_general,Gastroenteritis,VET_04,25500,5200.0,137,3,1,0
PAC_00728,San_Miguel,gato,0,6.6,cirugía,otitis_c,VET_17,341400,49400.0,162,4,1,0
PAC_00729,Maipú,gato,0,11.0,consulta_general,otitis,VET_18,37900,8000.0,47,6,1,1
PAC_00730,Providencia,perro,0,7.5,consulta_general,gastroenteritis,VET_16,28300,7900.0,44,7,1,1
PAC_00055,Providencia,perro,0,11.7,venta_producto,gastroenteritis,VET_07,51400,6200.0,91,6,1,0
PAC_00732,La_Florida,perro,1,8.6,venta_producto,DIABETES,VET_06,7600,1600.0,137,3,0,0
PAC_00733,Pudahuel,gato,1,0.7,consulta_especialidad,fractura,VET_22,64200,16900.0,119,5,0,1
PAC_00734,Maipú,gato,1,1.7,hospitalización,control_rutina_c,VET_18,137200,21900.0,21,6,1,1
PAC_00735,Maipú,ave,1,1.3,consulta_general,Fractura,VET_17,35900,4200.0,32,6,1,1
PAC_00736,La_Florida,perro,1,1.4,venta_producto,gastroenterítís,VET_06,32900,10200.0,85,2,1,0
PAC_00737,La_Florida,perro,1,13.3,cirugía,dermatítís,VET_04,263900,88400.0,74,6,1,1
PAC_00738,Maipú,gato,0,0.1,consulta_general,gastroenteritis_c,VET_10,32800,9700.0,2,5,1,1
PAC_00739,Las_Condes,perro,1,8.3,consulta_especialidad,artrítís,VET_11,63100,17100.0,209,5,1,0
PAC_00849,Ñuñoa,perro,1,1.9,consulta_general,OTITIS,VET_17,31500,8400.0,23,6,0,1
PAC_00741,Pudahuel,perro,1,3.8,cirugía,otitis_c,VET_01,269200,63200.0,75,1,1,1
PAC_00742,San_Miguel,perro,0,2.3,venta_producto,DIABETES,VET_23,28500,3400.0,127,6,1,0
PAC_00743,Peñalolén,perro,1,10.0,hospitalización,gastroenteritis_c,VET_06,153300,52000.0,204,8,1,0
PAC_00744,Ñuñoa,perro,1,0.5,hospitalización,dermatitis_c,VET_05,176500,23300.0,72,5,1,1
PAC_00745,Ñuñoa,perro,0,4.2,cirugía,parvovirus,VET_16,267500,60900.0,85,4,0,0
PAC_00746,Las_Condes,perro,0,2.5,consulta_general,otitis_c,VET_13,28100,4200.0,139,5,1,1
PAC_00747,San_Miguel,perro,0,1.4,consulta_especialidad,control_rutina_c,VET_04,43600,7700.0,32,4,1,1
PAC_01320,San_Miguel,perro,1,3.4,cirugía,Fractura,VET_14,148300,31600.0,33,4,1,1
PAC_00749,Las_Condes,gato,1,0.4,cirugía,dermatitis,VET_09,316800,43000.0,117,2,1,0
PAC_00750,Providencia,ave,0,4.3,venta_producto,Tumor,VET_06,47900,11300.0,9,2,1,0
PAC_00751,Las_Condes,perro,1,3.4,cirugía,dermatitis,VET_13,305100,49800.0,168,1,1,0
PAC_00752,Ñuñoa,perro,1,0.1,consulta_especialidad,DERMATITIS,VET_15,84700,17500.0,169,3,1,0
PAC_00753,Peñalolén,perro,1,2.1,consulta_especialidad,otitis_c,VET_05,78700,27300.0,12,1,1,1
PAC_00754,Las_Condes,perro,1,3.5,consulta_general,control_rutina_c,VET_20,31700,11100.0,67,3,1,1
PAC_00755,Peñalolén,ave,1,3.3,cirugía,esterilización_c,VET_12,166000,40400.0,31,1,1,0
PAC_00756,San_Miguel,perro,1,4.9,consulta_especialidad,control_rutína,VET_19,66100,5600.0,2,1,1,1
PAC_00757,Providencia,perro,1,2.7,consulta_general,fractura,VET_04,39700,5400.0,74,5,0,1
PAC_00758,Peñalolén,perro,0,1.3,hospitalización,TUMOR,VET_06,161600,,59,5,1,1
PAC_00759,La_Florida,perro,0,5.0,consulta_general,dermatítís,VET_16,28500,7800.0,14,2,0,1
PAC_00760,La_Florida,perro,1,1.9,venta_producto,dermatitis,VET_08,22400,1800.0,6,4,0,1
PAC_00761,La_Florida,gato,0,18.0,venta_producto,Parvovirus,VET_01,19200,5100.0,23,2,0,0
PAC_00762,Pudahuel,ave,1,5.6,consulta_general,control_rutina_c,VET_02,44500,4400.0,31,3,1,1
PAC_00763,San_Miguel,perro,0,0.2,cirugía,control_rutina,VET_05,180900,60900.0,241,8,1,0
PAC_00764,Maipú,perro,0,10.9,venta_producto,gastroenteritis,VET_15,26100,8700.0,44,1,1,0
PAC_00765,Las_Condes,perro,1,0.6,consulta_general,dermatitis_c,VET_01,30800,4800.0,16,1,0,1
PAC_00766,La_Florida,perro,0,1.0,consulta_general,control_rutina_c,VET_09,40800,9500.0,100,2,0,0
PAC_00767,Las_Condes,gato,0,18.0,consulta_general,artrítís,VET_19,36600,12200.0,70,5,0,0
PAC_00768,La_Florida,perro,1,4.9,consulta_general,DERMATITIS,VET_08,29100,5200.0,41,1,1,1
PAC_00769,Ñuñoa,perro,1,1.1,venta_producto,gastroenteritis_c,VET_09,40200,4500.0,89,5,1,1
PAC_00770,Ñuñoa,perro,1,9.2,consulta_general,Fractura,VET_05,23300,4300.0,31,3,1,1
PAC_00771,Maipú,exótico,1,5.7,consulta_general,artritis,VET_01,41500,5900.0,8,5,1,1
PAC_00772,Providencia,exótico,0,1.7,consulta_general,Control_rutina,VET_17,41600,10300.0,35,2,1,1
PAC_00773,Providencia,perro,1,2.7,consulta_especialidad,diabetes,VET_06,47300,9800.0,57,4,1,1
PAC_00774,Pudahuel,gato,1,3.2,venta_producto,control_rutína,VET_14,44800,4000.0,173,1,1,0
PAC_00775,Pudahuel,ave,1,0.8,consulta_general,gastroenteritis_c,VET_19,30000,5200.0,50,6,1,1
PAC_00776,Ñuñoa,gato,0,1.4,consulta_general,tumor,VET_12,50200,5100.0,13,3,0,1
PAC_00777,La_Florida,ave,1,1.0,hospitalización,Esterilización,VET_17,147300,28600.0,60,2,0,0
PAC_00778,Ñuñoa,perro,1,4.0,cirugía,gastroenteritis,VET_19,311300,93000.0,35,6,1,1
PAC_00779,Pudahuel,perro,1,6.5,consulta_general,ESTERILIZACIÓN,VET_12,34800,2800.0,29,6,1,1
PAC_00780,Maipú,gato,0,2.5,consulta_general,Gastroenteritis,VET_22,38900,6500.0,131,4,1,1
PAC_00781,La_Florida,perro,0,4.4,consulta_general,ARTRITIS,VET_23,38600,3800.0,128,3,1,0
PAC_00782,San_Miguel,perro,1,0.1,consulta_especialidad,fractura_c,VET_22,44500,11800.0,32,1,0,0
PAC_00783,Providencia,perro,0,5.9,consulta_general,parvovirus,VET_04,41800,3600.0,26,2,0,1
PAC_00784,San_Miguel,perro,1,1.8,consulta_general,otitis,VET_12,31800,3600.0,67,5,0,1
PAC_00903,Las_Condes,perro,1,0.6,consulta_especialidad,Gastroenteritis,VET_04,55000,5800.0,2,6,0,1
PAC_00786,Providencia,gato,0,3.2,consulta_general,control_rutina,VET_12,39000,12800.0,34,5,0,1
PAC_00787,Las_Condes,perro,1,10.4,hospitalización,DERMATITIS,VET_20,195100,25300.0,18,6,0,1
PAC_00788,Las_Condes,perro,1,0.4,venta_producto,tumor,VET_05,32200,4300.0,62,6,1,1
PAC_00789,Las_Condes,exótico,1,3.0,consulta_general,parvovirus,VET_04,27400,4200.0,67,9,1,1
PAC_00790,Ñuñoa,ave,1,3.4,consulta_general,Control_rutina,VET_01,32800,3500.0,39,4,0,1
PAC_00791,Pudahuel,gato,1,1.2,consulta_general,Dermatitis,VET_17,31900,7100.0,120,9,1,1
PAC_00792,Maipú,perro,1,3.2,consulta_especialidad,TUMOR,VET_16,69500,18100.0,80,1,1,1
PAC_00793,Pudahuel,gato,1,3.8,cirugía,control_rutína,VET_06,203200,27300.0,18,5,0,1
PAC_00794,La_Florida,gato,1,4.5,hospitalización,Control_rutina,VET_23,99700,,11,1,0,0
PAC_00795,La_Florida,perro,0,4.3,consulta_general,fractura,VET_08,21900,3900.0,31,5,1,1
PAC_00031,Pudahuel,perro,0,1.8,consulta_general,gastroenteritis_c,VET_02,41200,9400.0,101,5,0,0
PAC_00797,Maipú,gato,1,5.3,consulta_especialidad,esterílízacíón,VET_22,64400,22200.0,2,5,0,1
PAC_00798,La_Florida,perro,1,3.5,cirugía,DIABETES,VET_07,117200,37200.0,50,5,0,1
PAC_00799,Maipú,perro,0,12.7,consulta_especialidad,gastroenteritis,VET_12,69800,10100.0,11,3,1,1
PAC_00800,Maipú,perro,0,2.1,venta_producto,gastroenteritis,VET_05,24200,5400.0,8,6,1,1
PAC_00801,Ñuñoa,perro,1,1.8,venta_producto,TUMOR,VET_16,29100,8700.0,58,2,1,1
PAC_00802,Pudahuel,perro,1,3.0,venta_producto,gastroenterítís,VET_02,29900,3900.0,116,1,1,0
PAC_00803,La_Florida,gato,1,3.0,cirugía,PARVOVIRUS,VET_07,371800,129300.0,78,2,1,0
PAC_00804,La_Florida,perro,1,8.1,consulta_general,parvovírus,VET_02,20100,6100.0,7,6,0,1
PAC_00805,Ñuñoa,perro,1,17.4,consulta_general,díabetes,VET_07,31900,8900.0,34,8,1,1
PAC_00806,La_Florida,perro,0,9.0,consulta_general,gastroenterítís,VET_05,29300,9000.0,21,8,1,1
PAC_00807,Peñalolén,gato,1,0.8,hospitalización,esterilización,VET_07,146100,33800.0,112,3,0,0
PAC_00808,Maipú,perro,1,1.3,consulta_especialidad,Otitis,VET_19,64600,18700.0,18,1,1,1
PAC_00809,Maipú,perro,0,1.9,cirugía,tumor,VET_11,298300,53500.0,24,4,1,1
PAC_00734,Pudahuel,perro,1,0.7,consulta_especialidad,gastroenteritis_c,VET_17,63700,10900.0,114,5,1,0
PAC_00811,Maipú,perro,1,1.5,consulta_especialidad,control_rutína,VET_05,45400,13800.0,184,3,0,0
PAC_00812,Providencia,perro,1,6.5,consulta_general,control_rutina,VET_11,44800,7000.0,79,2,1,1
PAC_00813,Providencia,gato,1,4.3,cirugía,control_rutina,VET_23,406400,41100.0,55,6,1,1
PAC_00814,Pudahuel,ave,1,5.9,consulta_especialidad,gastroenterítís,VET_11,82300,24200.0,18,3,0,0
PAC_00815,Las_Condes,perro,0,1.4,consulta_especialidad,gastroenterítís,VET_02,61700,16200.0,25,4,1,1
PAC_00816,Providencia,perro,0,18.0,venta_producto,control_rutina_c,VET_16,29800,5700.0,49,9,1,1
PAC_00817,Peñalolén,gato,1,1.7,consulta_general,OTITIS,VET_20,25600,4700.0,149,5,0,0
PAC_00818,La_Florida,perro,1,0.1,consulta_general,control_rutina,VET_22,35800,6700.0,91,1,1,1
PAC_00819,Ñuñoa,perro,1,10.8,consulta_general,dermatítís,VET_17,26900,2400.0,78,2,1,1
PAC_00820,Las_Condes,perro,0,4.8,venta_producto,CONTROL_RUTINA,VET_09,21600,2200.0,255,1,0,0
PAC_00821,Providencia,perro,0,0.5,consulta_general,control_rutina_c,VET_04,34300,10600.0,45,2,0,1
PAC_00822,Providencia,ave,0,8.9,hospitalización,control_rutina,VET_10,206400,,39,5,0,0
PAC_00823,Peñalolén,gato,1,1.1,consulta_especialidad,gastroenteritis,VET_22,54200,15700.0,172,4,0,0
PAC_00824,San_Miguel,perro,1,2.4,consulta_general,DIABETES,VET_14,36600,3200.0,34,4,1,1
PAC_00825,La_Florida,perro,1,1.8,consulta_general,PARVOVIRUS,VET_16,24900,5100.0,228,5,1,1
PAC_00826,La_Florida,perro,1,11.1,cirugía,esterilización,VET_03,217400,74600.0,2,1,1,1
PAC_00827,Las_Condes,perro,1,10.7,consulta_especialidad,control_rutina,VET_04,61200,16600.0,77,2,0,0
PAC_00828,Ñuñoa,gato,0,3.4,consulta_especialidad,CONTROL_RUTINA,VET_03,63600,6400.0,36,5,1,0
PAC_00829,Pudahuel,perro,1,7.5,consulta_general,control_rutina,VET_10,33800,10900.0,41,5,0,1
PAC_00830,Las_Condes,perro,1,2.2,consulta_general,parvovirus_c,VET_08,35200,9600.0,23,2,0,1
PAC_00831,Las_Condes,gato,0,5.7,consulta_general,dermatitis_c,VET_01,32500,6600.0,18,6,1,1
PAC_00832,La_Florida,perro,1,4.7,consulta_general,DERMATITIS,VET_20,40900,8900.0,85,5,1,1
PAC_00833,La_Florida,gato,1,6.3,venta_producto,artritis_c,VET_16,25200,5600.0,70,10,1,1
PAC_00772,San_Miguel,perro,1,0.8,consulta_general,GASTROENTERITIS,VET_04,32500,2900.0,59,5,1,1
PAC_00835,Providencia,perro,1,2.3,consulta_general,Tumor,VET_18,38000,5300.0,54,4,1,1
PAC_00836,Peñalolén,gato,1,11.1,cirugía,Control_rutina,VET_22,247800,30300.0,9,6,1,1
PAC_00837,La_Florida,perro,0,13.2,consulta_general,Control_rutina,VET_04,34800,5500.0,123,1,1,0
PAC_00838,Ñuñoa,perro,1,3.1,consulta_general,CONTROL_RUTINA,VET_21,15200,3300.0,36,3,0,1
PAC_00114,Las_Condes,perro,1,6.7,hospitalización,Control_rutina,VET_15,183800,34200.0,26,1,1,0
PAC_00840,Las_Condes,perro,1,7.8,cirugía,Gastroenteritis,VET_18,250300,56300.0,522,2,1,0
PAC_00448,Maipú,perro,1,2.6,consulta_especialidad,control_rutina,VET_18,53900,16200.0,119,2,1,0
PAC_00842,San_Miguel,gato,1,4.1,consulta_especialidad,Artritis,VET_17,73500,18500.0,44,2,1,1
PAC_00843,Ñuñoa,perro,1,5.3,consulta_especialidad,otítís,VET_14,74800,13700.0,286,3,1,0
PAC_01130,Maipú,perro,0,0.3,consulta_general,Esterilización,VET_10,23500,2600.0,59,2,0,1
PAC_00845,La_Florida,perro,1,3.2,consulta_general,diabetes_c,VET_12,34600,10500.0,10,1,0,1
PAC_00846,Ñuñoa,perro,0,11.2,consulta_general,fractura_c,VET_15,25900,9000.0,180,9,1,1
PAC_00847,San_Miguel,perro,1,0.6,consulta_general,GASTROENTERITIS,VET_22,42900,5700.0,5,1,0,1
PAC_00848,Las_Condes,gato,1,0.2,consulta_general,ESTERILIZACIÓN,VET_16,29300,9200.0,40,4,1,1
PAC_00849,Ñuñoa,perro,0,6.4,cirugía,dermatitis_c,VET_08,320700,86400.0,209,6,1,0
PAC_00963,Ñuñoa,gato,1,2.1,consulta_general,díabetes,VET_06,52900,17000.0,26,4,1,1
PAC_00851,Peñalolén,perro,0,0.4,consulta_general,dermatítís,VET_05,38500,5000.0,53,7,1,1
PAC_01118,San_Miguel,perro,1,8.7,cirugía,FRACTURA,VET_12,234600,21700.0,55,2,1,1
PAC_00853,Ñuñoa,perro,0,7.2,consulta_especialidad,ARTRITIS,VET_01,61900,16400.0,145,3,1,0
PAC_00467,Providencia,perro,0,17.6,cirugía,OTITIS,VET_05,279000,55000.0,75,3,0,0
PAC_00855,Las_Condes,perro,1,1.9,consulta_general,fractura_c,VET_06,45700,9300.0,55,4,1,1
PAC_00856,Providencia,gato,1,1.3,cirugía,artritis,VET_06,221600,33300.0,25,3,0,0
PAC_00857,Las_Condes,gato,1,2.1,consulta_general,artrítís,VET_12,38000,5200.0,24,3,1,1
PAC_00858,Ñuñoa,exótico,0,2.2,consulta_especialidad,Gastroenteritis,VET_18,61200,20200.0,75,5,1,1
PAC_00859,Las_Condes,perro,0,3.9,consulta_especialidad,FRACTURA,VET_14,63700,10500.0,22,2,1,1
PAC_00860,Pudahuel,perro,1,6.2,venta_producto,control_rutina,VET_12,42500,10300.0,69,2,0,0
PAC_00861,Las_Condes,gato,1,2.7,consulta_general,gastroenteritis_c,VET_08,41300,6900.0,183,4,0,0
PAC_00862,Pudahuel,perro,1,2.9,consulta_especialidad,dermatitis_c,VET_07,69300,6800.0,314,2,0,0
PAC_00863,Maipú,perro,1,1.9,consulta_general,tumor_c,VET_11,30200,10400.0,84,3,1,1
PAC_01143,Providencia,gato,1,2.8,consulta_general,PARVOVIRUS,VET_09,43900,9900.0,67,4,0,0
PAC_00865,Maipú,perro,1,6.6,consulta_especialidad,dermatitis,VET_07,61000,7000.0,136,3,0,0
PAC_00866,Ñuñoa,perro,0,4.9,consulta_especialidad,tumor_c,VET_14,76100,10500.0,53,6,1,1
PAC_00867,Peñalolén,ave,1,4.4,consulta_general,Diabetes,VET_21,39800,5500.0,197,4,1,0
PAC_00868,Las_Condes,perro,0,0.1,consulta_especialidad,DIABETES,VET_07,89000,13500.0,66,8,1,1
PAC_00869,La_Florida,exótico,0,3.1,venta_producto,ESTERILIZACIÓN,VET_16,38800,5000.0,162,2,1,0
PAC_00870,Ñuñoa,perro,1,0.1,cirugía,OTITIS,VET_16,421100,108500.0,45,1,0,0
PAC_00871,La_Florida,perro,0,3.9,consulta_general,artritis_c,VET_03,63400,18100.0,53,2,1,1
PAC_00872,San_Miguel,perro,1,8.6,consulta_especialidad,CONTROL_RUTINA,VET_11,53900,13000.0,7,4,0,1
PAC_00873,Providencia,perro,1,16.3,consulta_general,Control_rutina,VET_14,40600,13300.0,31,5,1,1
PAC_00874,Las_Condes,gato,0,0.1,consulta_especialidad,control_rutina,VET_11,80000,24200.0,127,2,1,0
PAC_00875,La_Florida,perro,1,2.3,consulta_general,artrítís,VET_07,24300,7400.0,132,3,0,0
PAC_00876,Maipú,perro,1,0.1,venta_producto,control_rutína,VET_03,19000,5400.0,219,5,1,0
PAC_00877,La_Florida,perro,1,3.5,consulta_general,dermatitis_c,VET_20,34600,6500.0,75,4,0,1
PAC_00878,Maipú,gato,1,5.8,consulta_especialidad,Dermatitis,VET_10,49000,13000.0,238,2,0,0
PAC_00879,Las_Condes,perro,1,6.7,venta_producto,gastroenteritis_c,VET_13,36400,11700.0,3,7,0,1
PAC_00880,La_Florida,gato,1,0.2,consulta_general,Gastroenteritis,VET_11,43700,5400.0,45,3,0,1
PAC_00881,Providencia,perro,0,0.8,cirugía,esterilización_c,VET_21,298500,35700.0,8,10,1,1
PAC_00882,Maipú,gato,1,7.5,consulta_especialidad,parvovirus_c,VET_02,69900,21800.0,219,5,0,0
PAC_00883,Peñalolén,perro,0,2.9,consulta_general,Dermatitis,VET_11,41800,14600.0,21,2,1,1
PAC_00884,Providencia,gato,1,1.3,cirugía,gastroenteritis_c,VET_20,262900,77700.0,92,3,1,0
PAC_00885,Providencia,gato,0,5.8,venta_producto,OTITIS,VET_23,40600,6300.0,230,5,1,0
PAC_00886,Las_Condes,perro,1,7.1,consulta_especialidad,Tumor,VET_03,45300,11800.0,428,8,1,0
PAC_00887,Providencia,perro,1,6.0,consulta_general,tumor,VET_16,38100,7400.0,35,3,1,1
PAC_00760,San_Miguel,gato,0,2.1,cirugía,Fractura,VET_04,378100,32200.0,34,1,1,1
PAC_00192,Pudahuel,perro,1,7.0,consulta_especialidad,dermatitis,VET_20,57900,10900.0,52,6,0,1
PAC_00890,Las_Condes,perro,1,4.7,consulta_general,DERMATITIS,VET_17,31200,7500.0,69,4,1,1
PAC_00891,Ñuñoa,perro,0,3.7,cirugía,CONTROL_RUTINA,VET_09,312600,30900.0,15,3,1,1
PAC_00892,Pudahuel,perro,1,6.7,consulta_general,dermatitis,VET_20,34100,7600.0,205,4,1,0
PAC_00893,Pudahuel,gato,1,8.3,venta_producto,esterílízacíón,VET_23,9800,1000.0,160,4,0,0
PAC_00894,Peñalolén,gato,1,5.0,consulta_general,Artritis,VET_14,34800,7600.0,294,2,1,0
PAC_00895,La_Florida,perro,0,2.2,consulta_general,fractura,VET_12,32300,10000.0,288,2,1,0
PAC_00896,La_Florida,perro,1,4.0,consulta_especialidad,DIABETES,VET_19,72400,14600.0,80,2,0,0
PAC_00897,La_Florida,perro,1,0.3,consulta_especialidad,dermatitis,VET_10,82700,9600.0,4,7,1,1
PAC_00898,La_Florida,perro,1,0.6,consulta_especialidad,parvovirus,VET_07,30000,6000.0,108,7,0,1
PAC_00899,San_Miguel,exótico,1,4.7,consulta_general,Gastroenteritis,VET_02,15000,1800.0,46,4,0,1
PAC_00900,Ñuñoa,gato,1,1.7,consulta_especialidad,gastroenterítís,VET_20,79000,19600.0,143,2,1,0
PAC_00901,Providencia,perro,0,3.3,consulta_general,fractura,VET_06,44000,12700.0,53,3,1,1
PAC_00902,Las_Condes,gato,1,14.2,consulta_general,control_rutina,VET_07,34000,10600.0,24,6,0,1
PAC_00903,Providencia,perro,0,5.2,hospitalización,parvovírus,VET_05,165400,25100.0,48,3,1,1
PAC_00904,Pudahuel,perro,1,2.1,consulta_especialidad,Control_rutina,VET_20,49400,10100.0,221,6,0,0
PAC_00905,Las_Condes,perro,1,3.5,venta_producto,CONTROL_RUTINA,VET_08,30300,9300.0,2,1,1,1
PAC_00906,San_Miguel,perro,1,2.5,consulta_general,ESTERILIZACIÓN,VET_01,43700,11200.0,59,5,1,1
PAC_00907,Ñuñoa,perro,1,1.9,cirugía,Esterilización,VET_12,290300,95700.0,40,3,1,1
PAC_00908,Peñalolén,gato,1,5.9,hospitalización,DIABETES,VET_22,204300,27700.0,7,4,1,1
PAC_00909,Pudahuel,perro,0,4.9,consulta_especialidad,dermatítís,VET_06,75600,17200.0,1,3,0,1
PAC_00910,Maipú,perro,1,6.1,cirugía,ESTERILIZACIÓN,VET_03,281100,64500.0,128,4,0,0
PAC_00911,Ñuñoa,perro,1,3.0,cirugía,Otitis,VET_08,146000,43700.0,19,5,0,1
PAC_00912,Pudahuel,perro,1,10.8,venta_producto,esterilización,VET_12,33300,3000.0,15,8,1,1
PAC_00913,Las_Condes,perro,0,1.1,consulta_general,dermatitis_c,VET_13,26400,8300.0,99,2,1,1
PAC_00914,Pudahuel,gato,0,1.3,consulta_especialidad,DERMATITIS,VET_12,80300,12500.0,10,3,1,1
PAC_00915,Peñalolén,gato,1,11.2,consulta_especialidad,fractura,VET_17,51800,10300.0,70,5,1,1
PAC_00916,La_Florida,gato,0,1.0,consulta_especialidad,gastroenteritis,VET_01,58400,15900.0,142,4,0,0
PAC_00917,La_Florida,perro,1,9.6,consulta_general,esterílízacíón,VET_09,37400,5800.0,50,3,0,1
PAC_00918,Pudahuel,perro,1,0.3,consulta_general,otitis_c,VET_23,43200,3700.0,118,4,1,1
PAC_00919,Providencia,gato,1,0.3,venta_producto,Artritis,VET_10,34500,6600.0,188,5,1,0
PAC_00920,Maipú,perro,1,2.8,cirugía,otitis,VET_22,418600,105000.0,145,3,1,0
PAC_00921,Pudahuel,ave,1,6.6,consulta_general,ARTRITIS,VET_15,34900,11500.0,171,2,0,0
PAC_00922,Providencia,gato,0,0.5,consulta_general,diabetes,VET_05,33600,5000.0,0,2,0,0
PAC_00923,Maipú,perro,1,15.4,consulta_general,Diabetes,VET_07,35000,3900.0,101,3,1,0
PAC_00269,Pudahuel,gato,1,4.3,cirugía,DERMATITIS,VET_05,386400,130800.0,47,4,0,0
PAC_00925,Providencia,perro,1,11.1,consulta_general,esterilización,VET_21,30100,9000.0,16,2,1,1
PAC_00926,San_Miguel,perro,0,2.7,consulta_general,Dermatitis,VET_18,42200,14200.0,115,1,1,1
PAC_01033,San_Miguel,perro,0,2.6,consulta_especialidad,control_rutina_c,VET_04,80200,21400.0,19,3,0,1
PAC_00928,Providencia,perro,1,2.7,consulta_general,otítís,VET_13,21300,5000.0,76,2,0,0
PAC_00929,La_Florida,perro,0,9.1,consulta_general,Otitis,VET_12,26800,8600.0,108,6,0,1
PAC_01299,Pudahuel,perro,1,4.0,consulta_especialidad,tumor_c,VET_02,75900,12600.0,26,1,0,0
PAC_00931,Ñuñoa,gato,1,4.0,consulta_general,control_rutína,VET_04,27400,4000.0,226,3,1,0
PAC_00932,Pudahuel,perro,1,4.1,consulta_general,Esterilización,VET_06,45800,4600.0,61,1,0,0
PAC_00933,Providencia,perro,1,2.9,consulta_general,Parvovirus,VET_14,31800,3600.0,12,3,0,1
PAC_00934,San_Miguel,perro,0,0.6,consulta_general,artrítís,VET_03,42000,12600.0,73,2,0,0
PAC_00935,Ñuñoa,perro,1,6.3,cirugía,CONTROL_RUTINA,VET_07,378800,85900.0,90,10,1,1
PAC_00936,Ñuñoa,perro,1,0.5,consulta_especialidad,esterilización,VET_21,69000,11000.0,45,1,1,0
PAC_00937,Maipú,gato,0,1.0,consulta_especialidad,otítís,VET_09,70800,21400.0,79,1,1,0
PAC_00392,Providencia,perro,1,6.7,consulta_general,fractura,VET_23,30300,4000.0,151,5,1,0
PAC_00939,La_Florida,ave,1,17.5,consulta_general,Artritis,VET_16,35100,9900.0,107,1,0,0
PAC_00940,Las_Condes,gato,0,9.3,venta_producto,otitis_c,VET_19,27900,3100.0,80,7,1,1
PAC_00941,Las_Condes,perro,1,2.0,consulta_general,gastroenteritis_c,VET_01,37200,9400.0,29,4,0,1
PAC_00942,Pudahuel,perro,0,1.2,consulta_general,artritis_c,VET_22,33200,5700.0,419,1,1,0
PAC_00943,Peñalolén,gato,1,15.3,cirugía,gastroenteritis,VET_01,218800,75800.0,204,6,0,0
PAC_00944,La_Florida,gato,1,0.7,consulta_general,fractura_c,VET_21,41000,6300.0,60,4,0,1
PAC_00945,Las_Condes,perro,1,0.5,hospitalización,otitis_c,VET_02,200600,24200.0,77,4,0,0
PAC_00946,La_Florida,perro,1,9.8,consulta_general,artrítís,VET_10,43200,10700.0,53,1,1,0
PAC_00947,Peñalolén,exótico,1,0.4,consulta_general,Otitis,VET_15,30500,7500.0,48,3,1,1
PAC_00948,San_Miguel,perro,1,2.9,consulta_general,fractura,VET_06,46400,9500.0,0,2,1,1
PAC_00949,Maipú,ave,0,2.2,consulta_especialidad,GASTROENTERITIS,VET_18,64000,6100.0,120,6,0,1
PAC_00950,Peñalolén,gato,0,3.0,consulta_especialidad,dermatitis,VET_10,57700,17900.0,52,4,0,1
PAC_00951,La_Florida,gato,1,2.4,venta_producto,dermatitis,VET_04,5000,1600.0,205,4,0,0
PAC_00952,Las_Condes,perro,1,6.8,consulta_especialidad,Fractura,VET_10,71500,22600.0,244,4,1,0
PAC_00953,San_Miguel,perro,0,3.3,cirugía,Otitis,VET_02,373700,45300.0,71,2,0,0
PAC_00954,Providencia,perro,1,3.6,consulta_especialidad,CONTROL_RUTINA,VET_14,59400,20500.0,51,4,0,1
PAC_00955,Las_Condes,gato,1,1.2,consulta_especialidad,FRACTURA,VET_20,46000,9700.0,180,5,1,0
PAC_00956,Ñuñoa,perro,1,7.1,hospitalización,parvovirus,VET_10,250400,58200.0,134,5,1,1
PAC_00957,San_Miguel,perro,0,1.0,consulta_general,dermatitis,VET_07,31400,9900.0,56,4,1,1
PAC_00958,Providencia,perro,0,10.5,consulta_general,OTITIS,VET_19,37100,3200.0,95,6,1,1
PAC_00959,Providencia,perro,0,1.2,consulta_general,esterilización,VET_03,38500,10900.0,26,2,1,1
PAC_00960,Providencia,gato,1,15.8,consulta_general,Otitis,VET_11,39900,8700.0,78,3,1,0
PAC_00961,Ñuñoa,gato,1,1.7,consulta_general,control_rutína,VET_10,26500,2700.0,121,5,0,0
PAC_00962,Pudahuel,perro,1,9.2,consulta_general,control_rutina_c,VET_10,31100,4700.0,116,2,1,0
PAC_00963,Maipú,gato,0,3.2,consulta_general,OTITIS,VET_01,33000,8000.0,24,5,1,1
PAC_00964,Providencia,perro,1,5.1,consulta_general,GASTROENTERITIS,VET_04,30100,7400.0,125,3,1,0
PAC_00965,Ñuñoa,gato,1,4.4,hospitalización,gastroenteritis,VET_17,149400,,294,3,1,0
PAC_00966,La_Florida,gato,1,7.2,consulta_general,artrítís,VET_03,24900,4900.0,9,3,0,1
PAC_00967,Maipú,gato,1,2.6,consulta_general,gastroenteritis,VET_01,28800,4400.0,43,5,1,1
PAC_00968,San_Miguel,exótico,1,0.2,consulta_general,Parvovirus,VET_18,37000,10300.0,30,3,1,1
PAC_00969,La_Florida,gato,1,2.1,consulta_general,Diabetes,VET_20,20700,1800.0,22,4,0,1
PAC_00970,Ñuñoa,gato,0,4.5,consulta_especialidad,otitis,VET_04,71500,22600.0,220,7,1,0
